filepath,label,group_id,filename
C:\Users\laura\OneDrive\Documenti\UNIVCA\TERZO ANNO\TIROCINIO\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\crops\R\1409171742-0004-R_0.png,Falciparum,1409171742,1409171742-0004-R_0.png
C:\Users\laura\OneDrive\Documenti\UNIVCA\TERZO ANNO\TIROCINIO\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\crops\R\1409171742-0005-R_0.png,Falciparum,1409171742,1409171742-0005-R_0.png
C:\Users\laura\OneDrive\Documenti\UNIVCA\TERZO ANNO\TIROCINIO\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\crops\R\1409171742-0006-R_0.png,Falciparum,1409171742,1409171742-0006-R_0.png
C:\Users\laura\OneDrive\Documenti\UNIVCA\TERZO ANNO\TIROCINIO\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\crops\R\1409171742-0007-R_0.png,Falciparum,1409171742,1409171742-0007-R_0.png
C:\Users\laura\OneDrive\Documenti\UNIVCA\TERZO ANNO\TIROCINIO\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\crops\R\1409171742-0008-R_0.png,Falciparum,1409171742,1409171742-0008-R_0.png
C:\Users\laura\OneDrive\Documenti\UNIVCA\TERZO ANNO\TIROCINIO\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\crops\R\1409171742-0009-R_0.png,Falciparum,1409171742,1409171742-0009-R_0.png
C:\Users\laura\OneDrive\Documenti\UNIVCA\TERZO ANNO\TIROCINIO\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\crops\R\1409171742-0010-R_0.png,Falciparum,1409171742,1409171742-0010-R_0.png
C:\Users\laura\OneDrive\Documenti\UNIVCA\TERZO ANNO\TIROCINIO\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\crops\R\1409191647-0001-R_0.png,Falciparum,1409191647,1409191647-0001-R_0.png
C:\Users\laura\OneDrive\Documenti\UNIVCA\TERZO ANNO\TIROCINIO\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\crops\R\1409191647-0002-R_0.png,Falciparum,1409191647,1409191647-0002-R_0.png
C:\Users\laura\OneDrive\Documenti\UNIVCA\TERZO ANNO\TIROCINIO\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\crops\R\1409191647-0003-R_0.png,Falciparum,1409191647,1409191647-0003-R_0.png
C:\Users\laura\OneDrive\Documenti\UNIVCA\TERZO ANNO\TIROCINIO\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\crops\R\1409191647-0004-R_0.png,Falciparum,1409191647,1409191647-0004-R_0.png
C:\Users\laura\OneDrive\Documenti\UNIVCA\TERZO ANNO\TIROCINIO\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\crops\R\1409191647-0005-R_0.png,Falciparum,1409191647,1409191647-0005-R_0.png
C:\Users\laura\OneDrive\Documenti\UNIVCA\TERZO ANNO\TIROCINIO\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\crops\R\1409191647-0006-R_0.png,Falciparum,1409191647,1409191647-0006-R_0.png
C:\Users\laura\OneDrive\Documenti\UNIVCA\TERZO ANNO\TIROCINIO\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\crops\R\1409191647-0007-R_0.png,Falciparum,1409191647,1409191647-0007-R_0.png
C:\Users\laura\OneDrive\Documenti\UNIVCA\TERZO ANNO\TIROCINIO\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\crops\T\1409191647-0008-T_0.png,Falciparum,1409191647,1409191647-0008-T_0.png
C:\Users\laura\OneDrive\Documenti\UNIVCA\TERZO ANNO\TIROCINIO\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\crops\R\1409191647-0009-R_0.png,Falciparum,1409191647,1409191647-0009-R_0.png
C:\Users\laura\OneDrive\Documenti\UNIVCA\TERZO ANNO\TIROCINIO\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\crops\R\1409191647-0010-R_0.png,Falciparum,1409191647,1409191647-0010-R_0.png
C:\Users\laura\OneDrive\Documenti\UNIVCA\TERZO ANNO\TIROCINIO\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\crops\G\1603223711-0001-G_0.png,Falciparum,1603223711,1603223711-0001-G_0.png
C:\Users\laura\OneDrive\Documenti\UNIVCA\TERZO ANNO\TIROCINIO\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\crops\G\1603223711-0002-T_G_1.png,Falciparum,1603223711,1603223711-0002-T_G_1.png
C:\Users\laura\OneDrive\Documenti\UNIVCA\TERZO ANNO\TIROCINIO\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\crops\G\1603223711-0003-G_R_0.png,Falciparum,1603223711,1603223711-0003-G_R_0.png
C:\Users\laura\OneDrive\Documenti\UNIVCA\TERZO ANNO\TIROCINIO\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\crops\R\1603223711-0004-R_0.png,Falciparum,1603223711,1603223711-0004-R_0.png
C:\Users\laura\OneDrive\Documenti\UNIVCA\TERZO ANNO\TIROCINIO\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\crops\G\1603223711-0005-G_0.png,Falciparum,1603223711,1603223711-0005-G_0.png
C:\Users\laura\OneDrive\Documenti\UNIVCA\TERZO ANNO\TIROCINIO\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\crops\G\1603223711-0006-G_0.png,Falciparum,1603223711,1603223711-0006-G_0.png
C:\Users\laura\OneDrive\Documenti\UNIVCA\TERZO ANNO\TIROCINIO\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\crops\R\1701151546-0001-R_T_S_0.png,Falciparum,1701151546,1701151546-0001-R_T_S_0.png
C:\Users\laura\OneDrive\Documenti\UNIVCA\TERZO ANNO\TIROCINIO\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\crops\R\1701151546-0002-R_0.png,Falciparum,1701151546,1701151546-0002-R_0.png
C:\Users\laura\OneDrive\Documenti\UNIVCA\TERZO ANNO\TIROCINIO\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\crops\R\1701151546-0003-R_0.png,Falciparum,1701151546,1701151546-0003-R_0.png
C:\Users\laura\OneDrive\Documenti\UNIVCA\TERZO ANNO\TIROCINIO\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\crops\R\1701151546-0004-R_T_0.png,Falciparum,1701151546,1701151546-0004-R_T_0.png
C:\Users\laura\OneDrive\Documenti\UNIVCA\TERZO ANNO\TIROCINIO\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\crops\R\1701151546-0005-R_0.png,Falciparum,1701151546,1701151546-0005-R_0.png
C:\Users\laura\OneDrive\Documenti\UNIVCA\TERZO ANNO\TIROCINIO\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\crops\R\1701151546-0006-R_T_0.png,Falciparum,1701151546,1701151546-0006-R_T_0.png
C:\Users\laura\OneDrive\Documenti\UNIVCA\TERZO ANNO\TIROCINIO\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\crops\R\1701151546-0007-R_0.png,Falciparum,1701151546,1701151546-0007-R_0.png
C:\Users\laura\OneDrive\Documenti\UNIVCA\TERZO ANNO\TIROCINIO\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\crops\R\1701151546-0008-R-T_0.png,Falciparum,1701151546,1701151546-0008-R-T_0.png
C:\Users\laura\OneDrive\Documenti\UNIVCA\TERZO ANNO\TIROCINIO\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\crops\R\1701151546-0009-R_0.png,Falciparum,1701151546,1701151546-0009-R_0.png
C:\Users\laura\OneDrive\Documenti\UNIVCA\TERZO ANNO\TIROCINIO\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\crops\R\1701151546-0010-R_0.png,Falciparum,1701151546,1701151546-0010-R_0.png
C:\Users\laura\OneDrive\Documenti\UNIVCA\TERZO ANNO\TIROCINIO\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\crops\R\1701151546-0011-R_T_0.png,Falciparum,1701151546,1701151546-0011-R_T_0.png
C:\Users\laura\OneDrive\Documenti\UNIVCA\TERZO ANNO\TIROCINIO\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\crops\R\1701151546-0012-R_0.png,Falciparum,1701151546,1701151546-0012-R_0.png
C:\Users\laura\OneDrive\Documenti\UNIVCA\TERZO ANNO\TIROCINIO\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\crops\R\1701151546-0013-R_T_0.png,Falciparum,1701151546,1701151546-0013-R_T_0.png
C:\Users\laura\OneDrive\Documenti\UNIVCA\TERZO ANNO\TIROCINIO\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\crops\R\1701151546-0014-R_0.png,Falciparum,1701151546,1701151546-0014-R_0.png
C:\Users\laura\OneDrive\Documenti\UNIVCA\TERZO ANNO\TIROCINIO\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\crops\R\1701151546-0015-R_T_0.png,Falciparum,1701151546,1701151546-0015-R_T_0.png
C:\Users\laura\OneDrive\Documenti\UNIVCA\TERZO ANNO\TIROCINIO\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\crops\R\1704282807-0001-R_0.png,Falciparum,1704282807,1704282807-0001-R_0.png
C:\Users\laura\OneDrive\Documenti\UNIVCA\TERZO ANNO\TIROCINIO\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\crops\R\1704282807-0002-R_0.png,Falciparum,1704282807,1704282807-0002-R_0.png
C:\Users\laura\OneDrive\Documenti\UNIVCA\TERZO ANNO\TIROCINIO\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\crops\R\1704282807-0003-R_0.png,Falciparum,1704282807,1704282807-0003-R_0.png
C:\Users\laura\OneDrive\Documenti\UNIVCA\TERZO ANNO\TIROCINIO\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\crops\R\1704282807-0004-R_T_0.png,Falciparum,1704282807,1704282807-0004-R_T_0.png
C:\Users\laura\OneDrive\Documenti\UNIVCA\TERZO ANNO\TIROCINIO\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\crops\R\1704282807-0005-R_0.png,Falciparum,1704282807,1704282807-0005-R_0.png
C:\Users\laura\OneDrive\Documenti\UNIVCA\TERZO ANNO\TIROCINIO\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\crops\R\1704282807-0006-R_0.png,Falciparum,1704282807,1704282807-0006-R_0.png
C:\Users\laura\OneDrive\Documenti\UNIVCA\TERZO ANNO\TIROCINIO\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\crops\R\1704282807-0007-R_0.png,Falciparum,1704282807,1704282807-0007-R_0.png
C:\Users\laura\OneDrive\Documenti\UNIVCA\TERZO ANNO\TIROCINIO\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\crops\R\1704282807-0008-R_0.png,Falciparum,1704282807,1704282807-0008-R_0.png
C:\Users\laura\OneDrive\Documenti\UNIVCA\TERZO ANNO\TIROCINIO\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\crops\R\1704282807-0009-R_0.png,Falciparum,1704282807,1704282807-0009-R_0.png
C:\Users\laura\OneDrive\Documenti\UNIVCA\TERZO ANNO\TIROCINIO\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\crops\R\1704282807-0010-R_0.png,Falciparum,1704282807,1704282807-0010-R_0.png
C:\Users\laura\OneDrive\Documenti\UNIVCA\TERZO ANNO\TIROCINIO\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\crops\R\1704282807-0011-R_T_0.png,Falciparum,1704282807,1704282807-0011-R_T_0.png
C:\Users\laura\OneDrive\Documenti\UNIVCA\TERZO ANNO\TIROCINIO\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\crops\R\1704282807-0012-R_T_0.png,Falciparum,1704282807,1704282807-0012-R_T_0.png
C:\Users\laura\OneDrive\Documenti\UNIVCA\TERZO ANNO\TIROCINIO\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\crops\R\1704282807-0013-R_T_0.png,Falciparum,1704282807,1704282807-0013-R_T_0.png
C:\Users\laura\OneDrive\Documenti\UNIVCA\TERZO ANNO\TIROCINIO\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\crops\R\1704282807-0014-R_0.png,Falciparum,1704282807,1704282807-0014-R_0.png
C:\Users\laura\OneDrive\Documenti\UNIVCA\TERZO ANNO\TIROCINIO\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\crops\R\1704282807-0015-R_0.png,Falciparum,1704282807,1704282807-0015-R_0.png
C:\Users\laura\OneDrive\Documenti\UNIVCA\TERZO ANNO\TIROCINIO\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\crops\R\1704282807-0016-R_0.png,Falciparum,1704282807,1704282807-0016-R_0.png
C:\Users\laura\OneDrive\Documenti\UNIVCA\TERZO ANNO\TIROCINIO\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\crops\R\1704282807-0017-R_0.png,Falciparum,1704282807,1704282807-0017-R_0.png
C:\Users\laura\OneDrive\Documenti\UNIVCA\TERZO ANNO\TIROCINIO\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\crops\R\1704282807-0018-R_0.png,Falciparum,1704282807,1704282807-0018-R_0.png
C:\Users\laura\OneDrive\Documenti\UNIVCA\TERZO ANNO\TIROCINIO\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\crops\G\1704282807-0019-R_G_17.png,Falciparum,1704282807,1704282807-0019-R_G_17.png
C:\Users\laura\OneDrive\Documenti\UNIVCA\TERZO ANNO\TIROCINIO\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\crops\R\1704282807-0020-R_T_S_0.png,Falciparum,1704282807,1704282807-0020-R_T_S_0.png
C:\Users\laura\OneDrive\Documenti\UNIVCA\TERZO ANNO\TIROCINIO\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\crops\G\1704282807-0021-T_G_R_5.png,Falciparum,1704282807,1704282807-0021-T_G_R_5.png
C:\Users\laura\OneDrive\Documenti\UNIVCA\TERZO ANNO\TIROCINIO\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Malariae\crops\S\1401063467-0001-S_diag.png,Malariae,1401063467,1401063467-0001-S_diag.png
C:\Users\laura\OneDrive\Documenti\UNIVCA\TERZO ANNO\TIROCINIO\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Malariae\crops\T\1401063467-0002-T_diag.png,Malariae,1401063467,1401063467-0002-T_diag.png
C:\Users\laura\OneDrive\Documenti\UNIVCA\TERZO ANNO\TIROCINIO\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Malariae\crops\T\1401063467-0003-T_diag.png,Malariae,1401063467,1401063467-0003-T_diag.png
C:\Users\laura\OneDrive\Documenti\UNIVCA\TERZO ANNO\TIROCINIO\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Malariae\crops\R\1401063467-0004-R_T_diag.png,Malariae,1401063467,1401063467-0004-R_T_diag.png
C:\Users\laura\OneDrive\Documenti\UNIVCA\TERZO ANNO\TIROCINIO\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Malariae\crops\T\1401063467-0005-T_diag.png,Malariae,1401063467,1401063467-0005-T_diag.png
C:\Users\laura\OneDrive\Documenti\UNIVCA\TERZO ANNO\TIROCINIO\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Malariae\crops\T\1401063467-0006-T_diag.png,Malariae,1401063467,1401063467-0006-T_diag.png
C:\Users\laura\OneDrive\Documenti\UNIVCA\TERZO ANNO\TIROCINIO\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Malariae\crops\S\1401063467-0007-S_diag.png,Malariae,1401063467,1401063467-0007-S_diag.png
C:\Users\laura\OneDrive\Documenti\UNIVCA\TERZO ANNO\TIROCINIO\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Malariae\crops\S\1401063467-0008-S_diag.png,Malariae,1401063467,1401063467-0008-S_diag.png
C:\Users\laura\OneDrive\Documenti\UNIVCA\TERZO ANNO\TIROCINIO\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Malariae\crops\T\1401063467-0009-T_diag.png,Malariae,1401063467,1401063467-0009-T_diag.png
C:\Users\laura\OneDrive\Documenti\UNIVCA\TERZO ANNO\TIROCINIO\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Malariae\crops\T\1401063467-0010-T_diag.png,Malariae,1401063467,1401063467-0010-T_diag.png
C:\Users\laura\OneDrive\Documenti\UNIVCA\TERZO ANNO\TIROCINIO\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Malariae\crops\G\1401063467-0011-G_diag.png,Malariae,1401063467,1401063467-0011-G_diag.png
C:\Users\laura\OneDrive\Documenti\UNIVCA\TERZO ANNO\TIROCINIO\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Malariae\crops\S\1401063467-0012-S_diag.png,Malariae,1401063467,1401063467-0012-S_diag.png
C:\Users\laura\OneDrive\Documenti\UNIVCA\TERZO ANNO\TIROCINIO\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Malariae\crops\T\1401063467-0013-T_diag.png,Malariae,1401063467,1401063467-0013-T_diag.png
C:\Users\laura\OneDrive\Documenti\UNIVCA\TERZO ANNO\TIROCINIO\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Malariae\crops\T\1401080976-0001-T_diag.png,Malariae,1401080976,1401080976-0001-T_diag.png
C:\Users\laura\OneDrive\Documenti\UNIVCA\TERZO ANNO\TIROCINIO\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Malariae\crops\T\1401080976-0002-T_diag.png,Malariae,1401080976,1401080976-0002-T_diag.png
C:\Users\laura\OneDrive\Documenti\UNIVCA\TERZO ANNO\TIROCINIO\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Malariae\crops\T\1401080976-0003-T_diag.png,Malariae,1401080976,1401080976-0003-T_diag.png
C:\Users\laura\OneDrive\Documenti\UNIVCA\TERZO ANNO\TIROCINIO\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Malariae\crops\T\1401080976-0004-T_diag.png,Malariae,1401080976,1401080976-0004-T_diag.png
C:\Users\laura\OneDrive\Documenti\UNIVCA\TERZO ANNO\TIROCINIO\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Malariae\crops\T\1401080976-0005-T_diag.png,Malariae,1401080976,1401080976-0005-T_diag.png
C:\Users\laura\OneDrive\Documenti\UNIVCA\TERZO ANNO\TIROCINIO\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Malariae\crops\T\1401080976-0006-T_diag.png,Malariae,1401080976,1401080976-0006-T_diag.png
C:\Users\laura\OneDrive\Documenti\UNIVCA\TERZO ANNO\TIROCINIO\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Malariae\crops\T\1401080976-0007-T_diag.png,Malariae,1401080976,1401080976-0007-T_diag.png
C:\Users\laura\OneDrive\Documenti\UNIVCA\TERZO ANNO\TIROCINIO\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Malariae\crops\T\1401080976-0008-T_diag.png,Malariae,1401080976,1401080976-0008-T_diag.png
C:\Users\laura\OneDrive\Documenti\UNIVCA\TERZO ANNO\TIROCINIO\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Malariae\crops\S\1401080976-0009-S_T_diag.png,Malariae,1401080976,1401080976-0009-S_T_diag.png
C:\Users\laura\OneDrive\Documenti\UNIVCA\TERZO ANNO\TIROCINIO\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Ovale\crops\R\1708161076-0001-R_diag.png,Ovale,1708161076,1708161076-0001-R_diag.png
C:\Users\laura\OneDrive\Documenti\UNIVCA\TERZO ANNO\TIROCINIO\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Ovale\crops\R\1708161076-0002-R_diag.png,Ovale,1708161076,1708161076-0002-R_diag.png
C:\Users\laura\OneDrive\Documenti\UNIVCA\TERZO ANNO\TIROCINIO\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Ovale\crops\R\1708161076-0003-R_diag.png,Ovale,1708161076,1708161076-0003-R_diag.png
C:\Users\laura\OneDrive\Documenti\UNIVCA\TERZO ANNO\TIROCINIO\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Ovale\crops\R\1708161076-0004-R_diag.png,Ovale,1708161076,1708161076-0004-R_diag.png
C:\Users\laura\OneDrive\Documenti\UNIVCA\TERZO ANNO\TIROCINIO\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Ovale\crops\G\1708161076-0005-G_diag.png,Ovale,1708161076,1708161076-0005-G_diag.png
C:\Users\laura\OneDrive\Documenti\UNIVCA\TERZO ANNO\TIROCINIO\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Ovale\crops\R\1708161076-0006-R_diag.png,Ovale,1708161076,1708161076-0006-R_diag.png
